Name of seller,Seller ID,Date,Region,State,Soda brand,Unit Price,Units Sold,Expenses,,,,
Sodapop,1185732,3-1-2022,Midwest,Iowa,Diet Coke,$0.30 ,"2,500",$90 ,,,,
Sodapop,1185732,3-1-2022,Midwest,Iowa,Sprite,$0.20 ,"2,500",$65 ,,,,
Sodapop,1185732,3-1-2022,Midwest,Iowa,Fanta,$0.25 ,"1,000",$43 ,,,,
Sodapop,1185732,3-1-2022,Midwest,Iowa,Powerade,$0.40 ,"1,500",$126 ,,,,
Sodapop,1185732,3-1-2022,Midwest,Iowa,Dasani Water,$0.30 ,"2,500",$105 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Coca-Cola,$0.30 ,"5,000",$75 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Diet Coke,$0.30 ,"1,500",$36 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Sprite,$0.20 ,"2,000",$44 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Fanta,$0.25 ,750,$28 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Powerade,$0.40 ,"1,500",$204 ,,,,
Sodapop,1185732,3-2-2022,Midwest,Iowa,Dasani Water,$0.15 ,"2,500",$128 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Coca-Cola,$0.20 ,"4,700",$320 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Diet Coke,$0.20 ,"1,750",$172 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Sprite,$0.10 ,"2,250",$32 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Fanta,$0.15 ,750,$16 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Powerade,$0.30 ,"1,250",$56 ,,,,
Sodapop,1185732,2-3-2022,Midwest,Iowa,Dasani Water,$0.20 ,"2,250",$108 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Coca-Cola,$0.20 ,"4,500",$171 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Diet Coke,$0.20 ,"1,500",$138 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Sprite,$0.10 ,"1,500",$20 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Fanta,$0.15 ,750,$24 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Powerade,$0.60 ,"1,000",$246 ,,,,
Sodapop,1185732,3-4-2022,Midwest,Iowa,Dasani Water,$0.50 ,"2,250",$203 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Coca-Cola,$0.60 ,"4,950",$238 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Diet Coke,$0.40 ,"2,000",$168 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Sprite,$0.35 ,"1,750",$208 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Fanta,$0.35 ,"1,500",$63 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Powerade,$0.45 ,"1,750",$102 ,,,,
Sodapop,1185732,4-5-2022,Midwest,Iowa,Dasani Water,$0.50 ,"3,000",$255 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Coca-Cola,$0.35 ,"5,500",$404 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Diet Coke,$0.30 ,"3,000",$126 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Sprite,$0.25 ,"2,000",$25 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Fanta,$0.25 ,"1,750",$35 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Powerade,$0.35 ,"1,750",$67 ,,,,
Sodapop,1185732,3-6-2022,Midwest,Iowa,Dasani Water,$0.55 ,"3,250",$268 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Coca-Cola,$0.50 ,"5,500",$935 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Diet Coke,$0.45 ,"3,000",$459 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Sprite,$0.40 ,"2,250",$306 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Fanta,$0.40 ,"1,750",$343 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Powerade,$0.50 ,"2,000",$140 ,,,,
Sodapop,1185732,2-7-2022,Midwest,Iowa,Dasani Water,$0.55 ,"3,750",$289 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Coca-Cola,$0.50 ,"5,250",$394 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Diet Coke,$0.45 ,"3,000",$324 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Sprite,$0.40 ,"2,250",$171 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Fanta,$0.40 ,"2,000",$368 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Powerade,$0.50 ,"1,750",$114 ,,,,
Sodapop,1185732,3-8-2022,Midwest,Iowa,Dasani Water,$0.55 ,"3,500",$404 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Coca-Cola,$0.35 ,"4,750",$565 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Diet Coke,$0.30 ,"2,500",$90 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Sprite,$0.25 ,"1,500",$49 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Fanta,$0.25 ,"1,250",$53 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Powerade,$0.35 ,"1,250",$92 ,,,,
Sodapop,1185732,4-9-2022,Midwest,Iowa,Dasani Water,$0.40 ,"2,000",$112 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Coca-Cola,$0.45 ,"3,750",$84 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Diet Coke,$0.35 ,"2,250",$63 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Sprite,$0.35 ,"1,250",$48 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Fanta,$0.35 ,"1,250",$66 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Powerade,$0.45 ,"1,250",$191 ,,,,
Sodapop,1185732,3-10-2022,Midwest,Iowa,Dasani Water,$0.50 ,"2,500",$425 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Coca-Cola,$0.45 ,"4,000",$612 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Diet Coke,$0.35 ,"3,000",$515 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Sprite,$0.35 ,"2,450",$120 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Fanta,$0.35 ,"2,250",$110 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Powerade,$0.60 ,"2,000",$180 ,,,,
Sodapop,1185732,3-11-2022,Midwest,Iowa,Dasani Water,$0.65 ,"3,000",$468 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Coca-Cola,$0.60 ,"5,500",$627 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Diet Coke,$0.50 ,"3,500",$805 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Sprite,$0.50 ,"3,000",$195 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Fanta,$0.50 ,"2,500",$263 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Powerade,$0.60 ,"2,500",$615 ,,,,
Sodapop,1185732,2-12-2022,Midwest,Iowa,Dasani Water,$0.65 ,"3,500",$410 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Coca-Cola,$0.35 ,"5,000",$140 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,000",$399 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Sprite,$0.25 ,"3,000",$158 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Fanta,$0.30 ,"1,500",$153 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$108 ,,,,
Sodapop,1185732,10-1-2022,Midwest,Wisconsin,Dasani Water,$0.35 ,"3,000",$137 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Coca-Cola,$0.35 ,"5,500",$327 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"2,000",$147 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Sprite,$0.25 ,"2,500",$88 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Fanta,$0.30 ,"1,250",$19 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$72 ,,,,
Sodapop,1185732,10-2-2022,Midwest,Wisconsin,Dasani Water,$0.20 ,"3,000",$66 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Coca-Cola,$0.25 ,"5,200",$195 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Diet Coke,$0.25 ,"2,250",$191 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Sprite,$0.15 ,"2,750",$140 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Fanta,$0.20 ,"1,250",$85 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Powerade,$0.35 ,"1,750",$300 ,,,,
Sodapop,1185732,9-3-2022,Midwest,Wisconsin,Dasani Water,$0.25 ,"2,750",$96 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Coca-Cola,$0.25 ,"5,000",$175 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Diet Coke,$0.25 ,"2,000",$75 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Sprite,$0.15 ,"2,000",$72 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Fanta,$0.20 ,"1,250",$48 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Powerade,$0.65 ,"1,500",$449 ,,,,
Sodapop,1185732,10-4-2022,Midwest,Wisconsin,Dasani Water,$0.50 ,"2,750",$179 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Coca-Cola,$0.60 ,"5,450",$687 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Diet Coke,$0.40 ,"2,500",$410 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Sprite,$0.35 ,"2,250",$142 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Fanta,$0.35 ,"1,750",$49 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Powerade,$0.45 ,"2,000",$189 ,,,,
Sodapop,1185732,11-5-2022,Midwest,Wisconsin,Dasani Water,$0.55 ,"3,250",$608 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Coca-Cola,$0.40 ,"5,750",$276 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,250",$148 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Sprite,$0.30 ,"2,000",$102 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Fanta,$0.30 ,"1,750",$110 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Powerade,$0.40 ,"1,750",$98 ,,,,
Sodapop,1185732,10-6-2022,Midwest,Wisconsin,Dasani Water,$0.60 ,"3,250",$98 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Coca-Cola,$0.55 ,"5,500",$242 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Diet Coke,$0.50 ,"3,000",$165 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Sprite,$0.45 ,"2,250",$152 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Fanta,$0.45 ,"1,750",$268 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Powerade,$0.55 ,"2,000",$374 ,,,,
Sodapop,1185732,9-7-2022,Midwest,Wisconsin,Dasani Water,$0.60 ,"3,750",$765 ,,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Coca-Cola,$0.50 ,"5,250","$1,286 ",,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Diet Coke,$0.45 ,"3,000",$189 ,,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Sprite,$0.40 ,"2,250",$126 ,,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Fanta,$0.40 ,"2,000",$120 ,,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Powerade,$0.50 ,"1,750",$210 ,,,,
Sodapop,1185732,10-8-2022,Midwest,Wisconsin,Dasani Water,$0.55 ,"3,500",$366 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Coca-Cola,$0.35 ,"4,750",$765 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Diet Coke,$0.30 ,"2,750",$107 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Sprite,$0.25 ,"1,750",$92 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Fanta,$0.25 ,"1,500",$154 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Powerade,$0.35 ,"1,500",$95 ,,,,
Sodapop,1185732,11-9-2022,Midwest,Wisconsin,Dasani Water,$0.40 ,"2,250",$72 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,000",$378 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"2,500",$298 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Sprite,$0.35 ,"1,500",$63 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Fanta,$0.35 ,"1,500",$68 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Powerade,$0.45 ,"1,500",$115 ,,,,
Sodapop,1185732,10-10-2022,Midwest,Wisconsin,Dasani Water,$0.50 ,"2,750",$289 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Coca-Cola,$0.45 ,"4,250",$268 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Diet Coke,$0.35 ,"3,250",$57 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Sprite,$0.35 ,"2,700",$76 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Fanta,$0.35 ,"2,750",$106 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Powerade,$0.60 ,"2,500",$225 ,,,,
Sodapop,1185732,10-11-2022,Midwest,Wisconsin,Dasani Water,$0.65 ,"3,500",$774 ,,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Coca-Cola,$0.60 ,"6,000","$1,224 ",,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Diet Coke,$0.50 ,"4,000",$680 ,,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Sprite,$0.50 ,"3,500",$858 ,,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Fanta,$0.50 ,"3,000",$210 ,,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Powerade,$0.60 ,"3,000",$252 ,,,,
Sodapop,1185732,9-12-2022,Midwest,Wisconsin,Dasani Water,$0.65 ,"4,000",$390 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,000",$420 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Diet Coke,$0.35 ,"3,000",$200 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Sprite,$0.25 ,"3,000",$345 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Fanta,$0.30 ,"1,500",$59 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Powerade,$0.45 ,"2,000",$189 ,,,,
Sodapop,1185732,17-1-2022,Midwest,Indiana,Dasani Water,$0.35 ,"3,000",$431 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500",$347 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Diet Coke,$0.40 ,"2,000",$64 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Sprite,$0.30 ,"3,000",$189 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Fanta,$0.35 ,"1,750",$208 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Powerade,$0.50 ,"2,500",$150 ,,,,
Sodapop,1185732,17-2-2022,Midwest,Indiana,Dasani Water,$0.25 ,"3,500",$114 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Coca-Cola,$0.30 ,"5,700",$291 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Diet Coke,$0.30 ,"2,750",$173 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Sprite,$0.20 ,"3,250",$91 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Fanta,$0.25 ,"1,750",$22 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Powerade,$0.40 ,"2,250",$72 ,,,,
Sodapop,1185732,16-3-2022,Midwest,Indiana,Dasani Water,$0.30 ,"3,250",$107 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Coca-Cola,$0.30 ,"5,500",$248 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Diet Coke,$0.30 ,"2,500",$255 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Sprite,$0.20 ,"2,500",$170 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Fanta,$0.25 ,"1,750",$149 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Powerade,$0.65 ,"2,000",$637 ,,,,
Sodapop,1185732,17-4-2022,Midwest,Indiana,Dasani Water,$0.50 ,"3,250",$228 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Coca-Cola,$0.60 ,"5,950",$500 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Diet Coke,$0.40 ,"3,000",$180 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Sprite,$0.35 ,"2,750",$231 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Fanta,$0.35 ,"2,000",$133 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Powerade,$0.45 ,"2,250",$466 ,,,,
Sodapop,1185732,18-5-2022,Midwest,Indiana,Dasani Water,$0.55 ,"3,500",$250 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Coca-Cola,$0.45 ,"6,000",$567 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Diet Coke,$0.40 ,"4,250",$697 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Sprite,$0.35 ,"3,000",$189 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Fanta,$0.35 ,"2,750",$77 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Powerade,$0.45 ,"2,750",$260 ,,,,
Sodapop,1185732,17-6-2022,Midwest,Indiana,Dasani Water,$0.65 ,"4,250",$939 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Coca-Cola,$0.60 ,"6,500",$468 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Diet Coke,$0.55 ,"4,000",$286 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Sprite,$0.50 ,"3,250",$276 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Fanta,$0.50 ,"2,750",$289 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Powerade,$0.60 ,"3,000",$252 ,,,,
Sodapop,1185732,16-7-2022,Midwest,Indiana,Dasani Water,$0.65 ,"4,750",$154 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Coca-Cola,$0.50 ,"5,250",$210 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Diet Coke,$0.45 ,"3,000",$149 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Sprite,$0.40 ,"3,000",$252 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Fanta,$0.40 ,"2,750",$374 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Powerade,$0.50 ,"2,500",$150 ,,,,
Sodapop,1185732,17-8-2022,Midwest,Indiana,Dasani Water,$0.55 ,"4,250",$304 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Coca-Cola,$0.35 ,"5,500",$327 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Diet Coke,$0.30 ,"3,500",$221 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Sprite,$0.25 ,"2,500",$88 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Fanta,$0.25 ,"2,250",$28 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Powerade,$0.35 ,"2,250",$63 ,,,,
Sodapop,1185732,18-9-2022,Midwest,Indiana,Dasani Water,$0.40 ,"3,000",$132 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Coca-Cola,$0.45 ,"4,250",$287 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Diet Coke,$0.35 ,"2,750",$327 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Sprite,$0.35 ,"1,750",$208 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Fanta,$0.35 ,"1,750",$208 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Powerade,$0.45 ,"1,750",$386 ,,,,
Sodapop,1185732,17-10-2022,Midwest,Indiana,Dasani Water,$0.50 ,"3,000",$210 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Coca-Cola,$0.45 ,"4,500",$284 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Diet Coke,$0.35 ,"3,500",$184 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Sprite,$0.35 ,"2,950",$248 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Fanta,$0.40 ,"3,250",$247 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Powerade,$0.65 ,"3,000",$897 ,,,,
Sodapop,1185732,17-11-2022,Midwest,Indiana,Dasani Water,$0.70 ,"4,000",$364 ,,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Coca-Cola,$0.65 ,"6,500",$887 ,,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Diet Coke,$0.55 ,"4,500","$1,015 ",,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Sprite,$0.55 ,"4,000",$396 ,,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Fanta,$0.55 ,"3,500",$154 ,,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Powerade,$0.65 ,"3,500",$478 ,,,,
Sodapop,1185732,16-12-2022,Midwest,Indiana,Dasani Water,$0.70 ,"4,500","$1,071 ",,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250",$179 ,,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Diet Coke,$0.35 ,"2,250",$102 ,,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Sprite,$0.25 ,"2,250",$96 ,,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Fanta,$0.30 ,750,$47 ,,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$79 ,,,,
Sodapop,1185732,24-1-2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$39 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,750",$133 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$48 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$66 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Fanta,$0.30 ,500,$51 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Powerade,$0.45 ,"1,250",$191 ,,,,
Sodapop,1185732,22-2-2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,250",$268 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,450",$763 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,500",$74 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Sprite,$0.25 ,"1,750",$61 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Fanta,$0.30 ,250,$11 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Powerade,$0.45 ,750,$81 ,,,,
Sodapop,1185732,20-3-2022,Northeast,West Virginia,Dasani Water,$0.35 ,"1,750",$116 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Coca-Cola,$0.35 ,"4,250",$684 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Diet Coke,$0.35 ,"1,250",$57 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Sprite,$0.25 ,"1,250",$66 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Fanta,$0.30 ,500,$62 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Powerade,$0.45 ,500,$41 ,,,,
Sodapop,1185732,21-4-2022,Northeast,West Virginia,Dasani Water,$0.35 ,"2,000",$56 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"4,700",$893 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Diet Coke,$0.45 ,"1,750",$165 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Sprite,$0.40 ,"1,500",$204 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Fanta,$0.40 ,"1,000",$48 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Powerade,$0.50 ,"1,250",$81 ,,,,
Sodapop,1185732,20-5-2022,Northeast,West Virginia,Dasani Water,$0.55 ,"2,500",$234 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,000",$525 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,500",$158 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Sprite,$0.40 ,"1,750",$35 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Fanta,$0.40 ,"1,500",$48 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Powerade,$0.50 ,"1,500",$83 ,,,,
Sodapop,1185732,22-6-2022,Northeast,West Virginia,Dasani Water,$0.55 ,"3,000",$248 ,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Coca-Cola,$0.50 ,"5,250",$893 ,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Diet Coke,$0.45 ,"2,750",$260 ,,,,
Sodapop,1185732,20-7-2022,Northeast,West Virginia,Sprite,$0.40 ,"2,000",$272 ,,,,
